,District Name,Expulsions (District),Suspensions (District),Suspensions (In School) (District),Suspensions (Out of School) (District),All Charter Schools (Y/N) (District),CDS Number (District),City (District),District Type (District),County Name (District),Zip (District),Grade Span (District),Per Pupil Ratio: Teacher (District),1st Year Teachers (District),Avg Years Teaching (District),2nd Year Teachers (District),Salary Change (District),TchrBnft-Max Annual-Cafe Plan $ Pd (District),TchrBnft-Max Annual-2Party Plan $ Pd (District),TchrBnft-Max Annual-Family Pln $ Pd (District),TchrBnft-Max Annual-Single Plan $ Pd (District),Teacher Highest Salary Offered (District),Teacher BA60 Step-10 Offered (District),Teacher Lowest Salary Offered (District),Teacher Salary-Avg (District),Teacher Service Days (District),Teachers-# (District),Teachers-FTE (District),Teaching Days (District),Students w/Disabilities (CAASPP-Math Levels 3 and 4) (District),Students w/Disabilities (CAASPP-ELA Levels 3 and 4) (District),Migrant Students (CAASPP-Math Levels 3 and 4) (District),Migrant Students (CAASPP-ELA Levels 3 and 4) (District),English Learners (CAASPP-Math Levels 3 and 4) (District),English Learners (CAASPP-ELA Levels 3 and 4) (District),Disadvantaged Students (CAASPP-Math Levels 3 and 4) (District),Disadvantaged Students (CAASPP-ELA Levels 3 and 4) (District),Gen Fund Exp by Object Code - 1000-1999 Certificated Salaries Per Student (District),Gen Fund Exp by Object Code - 2000-2999 Classified Salaries Per Student (District),Gen Fund Exp by Object Code - 3000-3999 Employee Benefits Per Student (District),Gen Fund Exp by Object Code - 4000-4999 Books & Supplies Per Student (District),Gen Fund Exp by Object Code - 5000-5999 Services & Other Op Exp Per Student (District),Gen Fund Rev by Object Code - 8010-8099 Rev Limit Sources/LCFF Per Student (District),Gen Fund Rev by Object Code - 8100-8299 Federal Revenue Per Student (District),Gen Fund Rev by Object Code - 8300-8599 Other State Revenue Per Student (District),Gen Fund Rev by Object Code - 8600-8799 Other Local Revenue Per Student (District),Current Exp of Educ per ADA (Ed Code 41372) (District),Total Gen Fund Expenditures (District),Gen Fund Exp by Activity - 4000-4999 Ancillary Services Exp % (District),Gen Fund Exp by Activity - 3000-3999 Pupil Services Exp % (District),Gen Fund Exp by Activity - 2000-2999 Instruc-related Svcs Per Student # (District),Gen Fund Exp by Activity - 4000-4999 Ancillary Services Per Student # (District),Gen Fund Exp by Activity - 5000-5999 Community Services Per Student # (District),Gen Fund Exp by Activity - 6000-6999 Enterprise Exp % (District),Total Gen Fund Expenditures Per Student (District),Total Gen Fund Revenues Per Student (District),Total Gen Fund Revenues (District),Gen Fund Exp by Activity - 2000-2999 Instruc-related Svcs Exp % (District),Gen Fund Exp by Activity - 3000-3999 Pupil Services Per Student # (District),Gen Fund Exp by Activity - 1000-1999 Instruction Per Student # (District),Gen Fund Exp by Activity - 6000-6999 Enterprise Per Student # (District),Gen Fund Exp by Activity - 5000-5999 Community Services Exp % (District),Gen Fund Exp by Activity - 7000-7999 General Administration Exp % (District),Gen Fund Exp by Activity - 1000-1999 Instruction Exp % (District),Gen Fund Exp by Activity - 7000-7999 General Administration Per Student # (District),Gen Fund Exp by Activity - 8000-8999 Plant Services Exp % (District),Gen Fund Exp by Activity - 8000-8999 Plant Services Per Student # (District),Average Daily Attendance (ADA) (District),English Learners # (District),English Learners % (District),Enrollment (District),Ethnic Diversity Index (District),American Indian or Alaska Native # (District),Asian # (District),Black or African American # (District),Filipino # (District),Hispanic or Latino # (District),Native Hawaiian or Pac Islander # (District),Two or More Races # (District),None Reported # (District),White # (District),American Indian or Alaska Native % (District),Asian % (District),Black or African American % (District),Filipino % (District),Hispanic or Latino % (District),Native Hawaiian or Pac Islander % (District),Two or More Races % (District),None Reported % (District),White % (District),Fluent English Proficient (FEP) # (District),Fluent English Proficient (FEP) % (District),Foster Youth # (District),Free/Reduced Meals # (District),Free/Reduced Meals % (District),FRPM/EL/Foster Undupl # (District),FRPM/EL/Foster Undupl % (District),Homeless # (District),Migrant # (District),Redesignated FEP (RFEP) # (District),Redesignated FEP (RFEP) % (District),Special Education # (District),Cohort Graduates % (District),Grads Mtg UC/CSU # (District),Black or African American # (UC/CSU) (District),American Indian or Alaska Native # (UC/CSU) (District),Asian # (UC/CSU) (District),Filipino # (UC/CSU) (District),Hispanic or Latino # (UC/CSU) (District),Native Hawaiian or Pacific Islander # (UC/CSU) (District),White # (UC/CSU) (District),Two or More Races # (UC/CSU) (District),None Reported # (UC/CSU) (District),ACT Avg Results-English # (District),ACT Avg Results-Math # (District),ACT Avg Results-Reading # (District),ACT Avg Results-Science # (District),ACT Test Takers # (District),American Indian or Alaska Native # (Cohort Grads) (District),Asian # (Cohort Grads) (District),Native Hawaiian or Pac Islander # (Cohort Grads) (District),Filipino # (Cohort Grads) (District),Hispanic or Latino # (Cohort Grads) (District),Black or African American # (Cohort Grads) (District),White # (Cohort Grads) (District),Two or More Races # (Cohort Grads) (District),None Reported # (Cohort Grads) (District),Advanced Placement (AP) Test Taking # (District),AP Score-1 (District),AP Score-2 (District),AP Score-3 (District),AP Score-4 (District),AP Score-5 (District),Cohort Dropouts # (District),Cohort Dropouts % (District),American Indian or Alaska Native # (Cohort Dropouts) (District),Asian # (Cohort Dropouts) (District),Native Hawaiian or Pac Islander # (Cohort Dropouts) (District),Filipino # (Cohort Dropouts) (District),Hispanic or Latino # (Cohort Dropouts) (District),Black or African American # (Cohort Dropouts) (District),White # (Cohort Dropouts) (District),Two or More Races # (Cohort Dropouts) (District),None Reported # (Cohort Dropouts) (District),SAT Test Takers # (District),Cohort Graduates # (District),Grads Mtg UC/CSU % (District),SAT Avg Results-Mathematics # (District),SAT Avg Results-Reading # (District),SAT Avg Results-Writing # (District),CAASPP-Math Standard Exceeded (Level 4) (District),CAASPP-Math Standard Met (Level 3) (District),CAASPP-Math Standard Nearly Met (Level 2) (District),CAASPP-Math Standard Not Met (Level 1) (District),CAASPP-Math Standard Exceeded or Met (Levels 3 and 4) (District),American Indian or Alaska Native (CAASPP-Math Levels 3 and 4) (District),Asian (CAASPP-Math Levels 3 and 4) (District),Black or African American (CAASPP-Math Levels 3 and 4) (District),Filipino (CAASPP-Math Levels 3 and 4) (District),Hispanic or Latino (CAASPP-Math Levels 3 and 4) (District),Native Hawaiian or Pac Islandr (CAASPP-Math Levels 3 and 4) (District),Two or More Races (CAASPP-Math Levels 3 and 4) (District),White (CAASPP-Math Levels 3 and 4) (District),Males (CAASPP-Math Levels 3 and 4) (District),Females (CAASPP-Math Levels 3 and 4) (District),CAASPP-ELA Standard Exceeded or Met (Levels 3 and 4) (District),CAASPP-ELA Standard Exceeded (Level 4) (District),CAASPP-ELA Standard Met (Level 3) (District),CAASPP-ELA Standard Nearly Met (Level 2) (District),CAASPP-ELA Standard Not Met (Level 1) (District),American Indian or Alaska Native (CAASPP-ELA Levels 3 and 4) (District),Asian (CAASPP-ELA Levels 3 and 4) (District),Black or African American (CAASPP-ELA Levels 3 and 4) (District),Filipino (CAASPP-ELA Levels 3 and 4) (District),Hispanic or Latino (CAASPP-ELA Levels 3 and 4) (District),Native Hawaiian or Pac Islandr (CAASPP-ELA Levels 3 and 4) (District),Two or More Races (CAASPP-ELA Levels 3 and 4) (District),White (CAASPP-ELA Levels 3 and 4) (District),Males (CAASPP-ELA Levels 3 and 4) (District),Females (CAASPP-ELA Levels 3 and 4) (District),Year
297,Fresno County Office of Education (Fresno),,1262,1,1261,No,10-10108-0000000,Fresno,County Office of Education (COE),Fresno,93721,,12.3,12.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,72534.0,60489.0,41407.0,64684.0,183.0,177.0,170.1,180.0,,,,,,,,,,,,,,,,,,,114622417.0,1,14,,,,0,0.0,,113417217.0,20,,,,0,12,49,,3,,,417.0,17.5,2094.0,42.0,18.0,104.0,341.0,6.0,1265.0,2.0,11.0,11.0,336.0,0.9,5.0,16.3,0.3,60.4,0.1,0.5,0.5,16.1,202.0,9.6,,1728.0,82.3,,,,,33.0,7.3,,77.3,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,,,,,0,72,1428,33,94,6116,621,2739,81,redacted,0,0,0,0,0,0,2081,14.4,31,141,redacted,redacted,1336,225,319,11,redacted,0,11193,redacted,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013
298,Fresno Unified (Fresno),397,12077,0,12077,No,10-62166-0000000,Fresno,Unified School District,Fresno,93721,,21.5,111.0,15.0,97.0,0.0,0.0,13649.0,13649.0,13649.0,73718.0,,38347.0,66853.0,185.0,3538.0,3429.5,180.0,,,,,,,,,4421.0,1355.0,2196.0,431.0,857,5370.0,1420.0,2351.0,191,8644.0,608572204.0,2,9,1157.0,143.0,14,0,9284.0,9332.0,611670173.0,12,793.0,5668.0,26,0,4,61,384.0,11,1061.0,65548.0,16838.0,22.9,73689.0,39.0,458.0,8644.0,6904.0,283.0,47653.0,241.0,671.0,12.0,8823.0,0.6,11.7,9.4,0.4,64.7,0.3,0.9,0.0,12.0,13411.0,18.2,,61838.0,83.9,,,,,1868.0,10.8,,76.2,1652,136,redacted,414,redacted,761,redacted,311,redacted,redacted,,,,,0,19,671,14,13,2026,367,498,19,redacted,0,0,0,0,0,0,743,15.6,redacted,81,redacted,redacted,462,95,84,redacted,redacted,0,3627,39.3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013
299,Fruitvale Elementary (Kern),redacted,189,9,180,No,15-63479-0000000,Bakersfield,Elementary School District,Kern,93308,,24.1,6.0,12.0,2.0,0.0,0.0,0.0,13020.0,0.0,78467.0,62566.0,40000.0,67766.0,183.0,144.0,136.5,180.0,,,,,,,,,3602.0,876.0,1481.0,256.0,650,5214.0,313.0,861.0,714,6812.0,21912152.0,0,7,454.0,0.0,0,0,6914.0,7102.0,22509963.0,7,514.0,4637.0,0,0,7,67,493.0,11,768.0,3169.0,178.0,5.5,3285.0,43.0,33.0,90.0,94.0,65.0,1118.0,4.0,93.0,44.0,1744.0,1.0,2.7,2.9,2.0,34.0,0.1,2.8,1.3,53.1,242.0,7.4,,1036.0,31.5,,,,,1.0,0.6,,,,,,,,,,,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013
300,Fullerton Elementary (Orange),,657,182,475,No,30-66506-0000000,Fullerton,Elementary School District,Orange,92833,,26.3,3.0,12.0,1.0,-1.6,0.0,16547.0,22477.0,8320.0,93946.0,74213.0,43623.0,75296.0,181.0,545.0,525.7,176.0,,,,,,,,,3743.0,1124.0,1604.0,334.0,467,5072.0,445.0,1352.0,701,7165.0,98984816.0,0,5,857.0,0.0,0,0,7350.0,7570.0,101942678.0,12,396.0,5069.0,0,0,5,69,359.0,8,567.0,13466.0,4005.0,29.3,13830.0,49.0,44.0,2889.0,191.0,241.0,6920.0,25.0,422.0,229.0,2869.0,0.3,20.9,1.4,1.7,50.0,0.2,3.1,1.7,20.7,2390.0,17.3,,6119.0,44.2,,,,,436.0,10.9,,,,,,,,,,,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013
301,Fullerton Joint Union High (Orange),2,945,32,913,No,30-66514-0000000,Fullerton,High School District,Orange,92833,,27.8,21.0,14.0,11.0,0.0,0.0,16045.0,16045.0,16045.0,106159.0,77344.0,49343.0,89352.0,184.0,538.0,525.9,180.0,,,,,,,,,4424.0,1309.0,1954.0,291.0,821,6206.0,423.0,1551.0,888,8627.0,131379100.0,0,11,855.0,44.0,31,0,9480.0,9068.0,125675445.0,9,1036.0,5476.0,0,0,4,58,402.0,10,958.0,13859.0,1635.0,11.4,14608.0,48.0,39.0,2643.0,314.0,498.0,7763.0,41.0,261.0,58.0,2991.0,0.3,18.1,2.2,3.4,53.1,0.3,1.8,0.4,20.5,5049.0,34.6,,5448.0,37.3,,,,,349.0,17.7,,91.9,1581,21,redacted,500,85,528,redacted,400,40,redacted,,,,,0,redacted,598,redacted,120,1648,68,726,53,redacted,0,0,0,0,0,0,151,4.3,redacted,redacted,redacted,redacted,116,redacted,17,redacted,redacted,0,3232,47.7,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013
302,Galt Joint Union Elementary (Sacramento),8,174,18,156,No,34-67348-0000000,Galt,Elementary School District,Sacramento,95632,,19.8,1.0,14.0,4.0,0.0,0.0,6480.0,6480.0,6480.0,76045.0,60217.0,37611.0,67012.0,185.0,199.0,191.4,175.0,,,,,,,,,4417.0,1313.0,1289.0,282.0,585,5185.0,644.0,1412.0,604,7783.0,28894524.0,0,6,783.0,2.0,23,0,7890.0,7845.0,28730003.0,10,476.0,5460.0,2,0,7,69,521.0,7,568.0,3662.0,750.0,20.3,3792.0,39.0,17.0,64.0,61.0,43.0,2135.0,24.0,47.0,35.0,1366.0,0.5,1.7,1.6,1.1,56.3,0.6,1.2,0.9,36.0,735.0,19.4,,2469.0,65.1,,,,,155.0,19.8,,,,,,,,,,,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013
303,Galt Joint Union High (Sacramento),,58,0,58,No,34-67355-0000000,Galt,High School District,Sacramento,95632,,24.0,5.0,10.0,1.0,,,,,,,,,,,99.0,96.0,,,,,,,,,,4603.0,1463.0,1404.0,479.0,1024,6249.0,653.0,1168.0,514,8810.0,19266721.0,4,9,1062.0,342.0,0,0,9107.0,8584.0,18160083.0,12,827.0,5223.0,0,0,7,57,668.0,9,834.0,2116.0,168.0,7.4,2306.0,42.0,12.0,35.0,23.0,12.0,1143.0,13.0,109.0,23.0,936.0,0.5,1.5,1.0,0.5,49.6,0.6,4.7,1.0,40.6,637.0,27.6,,1254.0,54.4,,,,,6.0,3.3,,87.5,159,redacted,redacted,redacted,redacted,48,redacted,87,15,redacted,,,,,0,redacted,redacted,redacted,,212,redacted,228,26,,0,0,0,0,0,0,34,6.2,redacted,redacted,redacted,,15,redacted,15,redacted,,0,483,30.8,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013
304,Garden Grove Unified (Orange),24,2466,744,1722,No,30-66522-0000000,Garden Grove,Unified School District,Orange,92840,,26.3,34.0,14.0,58.0,0.0,0.0,0.0,0.0,0.0,94571.0,78358.0,48413.0,81555.0,182.0,1884.0,1810.5,177.0,,,,,,,,,4048.0,1297.0,2139.0,232.0,564,5352.0,648.0,1966.0,217,8030.0,384450623.0,2,8,836.0,184.0,9,0,8345.0,8184.0,377013382.0,10,681.0,5451.0,0,0,3,65,266.0,10,853.0,46069.0,18825.0,40.8,47599.0,43.0,73.0,15673.0,403.0,586.0,25467.0,354.0,107.0,215.0,4721.0,0.2,32.9,0.9,1.2,53.5,0.7,0.2,0.5,9.9,15621.0,32.8,,34023.0,71.5,,,,,2448.0,12.1,,89.2,1814,13,redacted,936,30,617,redacted,207,redacted,redacted,,,,,0,redacted,1292,25,56,1621,26,423,redacted,redacted,0,0,0,0,0,0,353,9.1,redacted,98,redacted,redacted,222,redacted,22,redacted,redacted,0,3452,51.9,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013
305,Garfield Elementary (Humboldt),,,,,No,12-62836-0000000,Eureka,Elementary School District,Humboldt,95503,,16.3,1.0,9.0,1.0,0.0,0.0,0.0,14150.0,0.0,57219.0,42658.0,28032.0,44067.0,182.0,7.0,3.8,179.0,,,,,,,,,3520.0,2547.0,1983.0,333.0,1314,6001.0,587.0,1910.0,1095,9667.0,573582.0,0,0,2376.0,0.0,285,0,9707.0,9594.0,566906.0,24,3.0,5775.0,0,3,9,59,874.0,4,383.0,59.0,,,62.0,18.0,1.0,3.0,0.0,0.0,5.0,0.0,1.0,0.0,52.0,1.6,4.8,0.0,0.0,8.1,0.0,1.6,0.0,83.9,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013
306,Garvey Elementary (Los Angeles),3,134,0,134,No,19-64550-0000000,Rosemead,Elementary School District,Los Angeles,91770,,24.1,2.0,16.0,2.0,0.0,0.0,9500.0,9500.0,9500.0,83889.0,69109.0,42427.0,74531.0,183.0,218.0,218.0,180.0,,,,,,,,,4122.0,1224.0,1617.0,279.0,1190,5193.0,838.0,1600.0,637,8336.0,43538273.0,0,7,936.0,0.0,0,0,8484.0,8267.0,42426293.0,11,628.0,5371.0,0,0,7,63,619.0,10,859.0,5132.0,2186.0,43.3,5259.0,37.0,7.0,2854.0,27.0,46.0,2217.0,2.0,32.0,0.0,74.0,0.1,54.3,0.5,0.9,42.2,0.0,0.6,0.0,1.4,1825.0,34.7,,4453.0,84.7,,,,,379.0,16.7,,,,,,,,,,,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013
307,Gateway Unified (Shasta),8,550,72,478,No,45-75267-0000000,Redding,Unified School District,Shasta,96003,,19.7,15.0,9.0,5.0,0.0,0.0,8100.0,8100.0,8100.0,71386.0,52744.0,36962.0,56691.0,184.0,226.0,204.8,180.0,,,,,,,,,4318.0,1971.0,2054.0,729.0,1025,5563.0,1259.0,1845.0,1246,9289.0,24954497.0,2,9,1325.0,165.0,0,0,10205.0,9913.0,24242291.0,13,900.0,6238.0,0,0,6,61,564.0,9,959.0,2445.0,60.0,1.6,4029.0,31.0,263.0,114.0,74.0,7.0,496.0,17.0,139.0,15.0,2904.0,6.5,2.8,1.8,0.2,12.3,0.4,3.5,0.4,72.1,82.0,2.0,,2687.0,66.7,,,,,15.0,22.4,,87.8,37,redacted,redacted,redacted,redacted,redacted,redacted,25,redacted,redacted,,,,,0,19,redacted,redacted,,20,redacted,153,redacted,,0,0,0,0,0,0,19,8.0,redacted,redacted,redacted,,redacted,redacted,14,redacted,,0,209,13.2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013
308,Gazelle Union Elementary (Siskiyou),,redacted,0,redacted,No,47-70318-0000000,Gazelle,Elementary School District,Siskiyou,96034,,20.5,0.0,6.0,0.0,1.0,0.0,9500.0,9500.0,9500.0,45938.0,43438.0,34680.0,41559.0,180.0,2.0,2.0,180.0,,,,,,,,,2997.0,2529.0,2251.0,1148.0,2236,6974.0,1394.0,2075.0,1686,9810.0,432650.0,3,9,2820.0,309.0,0,0,11798.0,12129.0,444759.0,24,1118.0,4813.0,0,0,8,41,927.0,10,1173.0,37.0,,,41.0,19.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,34.0,7.3,0.0,7.3,0.0,0.0,0.0,2.4,0.0,82.9,2.0,4.9,,35.0,85.4,,,,,0.0,0.0,,,,,,,,,,,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013
309,General Shafter Elementary (Kern),,,,,No,15-63487-0000000,Bakersfield,Elementary School District,Kern,93313,,17.8,1.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,71820.0,56189.0,35537.0,58547.0,183.0,8.0,8.0,181.0,,,,,,,,,4270.0,2468.0,2383.0,603.0,2083,13028.0,887.0,1236.0,739,11085.0,1740020.0,0,8,1618.0,0.0,0,0,12312.0,15889.0,2245522.0,13,1026.0,6030.0,0,0,5,49,615.0,22,2661.0,141.0,65.0,42.5,142.0,17.0,0.0,2.0,0.0,0.0,119.0,0.0,0.0,0.0,21.0,0.0,1.4,0.0,0.0,83.8,0.0,0.0,0.0,14.8,16.0,11.3,,62.0,43.7,,,,,3.0,4.4,,,,,,,,,,,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013
310,Gerber Union Elementary (Tehama),,4,0,4,No,52-71548-0000000,Gerber,Elementary School District,Tehama,96035,,20.4,0.0,15.0,0.0,2.5,11999.0,0.0,0.0,0.0,73947.0,54866.0,40710.0,61864.0,184.0,19.0,18.7,180.0,,,,,,,,,3843.0,1384.0,1945.0,450.0,877,5213.0,801.0,2038.0,127,8234.0,3140479.0,0,6,541.0,41.0,0,0,8675.0,8180.0,2961183.0,6,543.0,5669.0,0,0,9,65,802.0,10,875.0,362.0,185.0,45.8,381.0,36.0,20.0,0.0,2.0,0.0,232.0,1.0,2.0,6.0,118.0,5.3,0.0,0.5,0.0,60.9,0.3,0.5,1.6,31.0,8.0,2.1,,320.0,84.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013
311,Geyserville Unified (Sonoma),,7,0,7,No,49-70706-0000000,Geyserville,Unified School District,Sonoma,95441,,14.6,1.0,12.0,0.0,0.0,0.0,8582.0,11233.0,4808.0,66960.0,54498.0,39587.0,59113.0,179.0,21.0,18.4,176.0,,,,,,,,,5144.0,1923.0,1950.0,648.0,1959,8915.0,519.0,2149.0,914,11625.0,3018470.0,1,5,1233.0,113.0,0,0,11729.0,12497.0,3216185.0,11,618.0,7654.0,0,0,7,65,803.0,10,1204.0,257.0,108.0,42.7,268.0,35.0,0.0,2.0,0.0,0.0,162.0,2.0,7.0,0.0,95.0,0.0,0.8,0.0,0.0,60.5,0.8,2.6,0.0,35.5,31.0,11.6,,153.0,57.1,,,,,14.0,12.7,,95.0,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,,,,,0,,,,,16,,redacted,,,0,0,0,0,0,0,redacted,0.0,,,,,redacted,,redacted,,,0,19,redacted,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013
312,Gilroy Unified (Santa Clara),34,1492,60,1432,No,43-69484-0000000,Gilroy,Unified School District,Santa Clara,95020,,24.2,22.0,11.0,22.0,0.0,0.0,12776.0,15068.0,8576.0,81988.0,64537.0,43810.0,66529.0,186.0,518.0,478.4,180.0,,,,,,,,,3889.0,1170.0,1372.0,206.0,905,5572.0,561.0,1277.0,425,7377.0,82452136.0,1,8,809.0,77.0,30,0,7679.0,7835.0,84125040.0,11,603.0,4824.0,33,0,5,63,370.0,10,768.0,10737.0,2811.0,23.7,11571.0,30.0,55.0,395.0,145.0,194.0,8236.0,16.0,203.0,98.0,2229.0,0.5,3.4,1.3,1.7,71.2,0.1,1.8,0.9,19.3,2409.0,20.8,,6025.0,52.1,,,,,406.0,14.5,,83.8,224,redacted,redacted,15,redacted,110,redacted,90,redacted,redacted,,,,,0,redacted,31,redacted,18,454,redacted,186,redacted,redacted,0,0,0,0,0,0,75,8.8,redacted,redacted,redacted,redacted,69,redacted,redacted,redacted,redacted,0,713,30.3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013
313,Glendale Unified (Los Angeles),,1377,276,1101,No,19-64568-0000000,Glendale,Unified School District,Los Angeles,91206,,23.0,30.0,14.0,36.0,0.0,0.0,15801.0,15801.0,15801.0,88157.0,65170.0,42451.0,71591.0,186.0,1144.0,1138.5,180.0,,,,,,,,,4185.0,1267.0,2036.0,257.0,1146,5324.0,795.0,1810.0,532,8658.0,224481506.0,1,6,934.0,57.0,19,0,8912.0,8461.0,213127487.0,10,514.0,6187.0,0,0,4,69,354.0,9,820.0,25188.0,5945.0,22.7,26187.0,47.0,46.0,3205.0,348.0,1727.0,6046.0,26.0,445.0,7.0,14337.0,0.2,12.2,1.3,6.6,23.1,0.1,1.7,0.0,54.8,9475.0,36.2,,13347.0,51.0,,,,,1426.0,21.5,,91.9,1028,redacted,redacted,222,86,125,redacted,575,redacted,redacted,,,,,0,redacted,287,redacted,159,414,22,1198,16,,0,0,0,0,0,0,102,4.5,redacted,15,redacted,redacted,34,redacted,49,redacted,,0,2105,47.8,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013
314,Glendora Unified (Los Angeles),redacted,450,25,425,No,19-64576-0000000,Glendora,Unified School District,Los Angeles,91741,,25.3,24.0,12.0,7.0,0.0,0.0,9306.0,10688.0,6186.0,85344.0,73083.0,39815.0,76309.0,182.0,316.0,298.9,181.0,,,,,,,,,3928.0,1094.0,1184.0,240.0,721,5275.0,338.0,986.0,916,7095.0,54324153.0,0,5,637.0,24.0,3,0,7456.0,7515.0,54752899.0,9,387.0,5045.0,0,0,5,68,390.0,9,637.0,7286.0,407.0,5.3,7559.0,46.0,16.0,422.0,109.0,174.0,2977.0,15.0,294.0,9.0,3543.0,0.2,5.6,1.4,2.3,39.4,0.2,3.9,0.1,46.9,771.0,10.2,,1711.0,22.6,,,,,48.0,13.0,,97.9,323,redacted,redacted,28,17,84,redacted,175,14,redacted,,,,,0,,32,redacted,24,203,redacted,318,22,,0,0,0,0,0,0,redacted,1.0,,redacted,redacted,redacted,redacted,redacted,redacted,redacted,,0,605,53,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013
315,Glenn County Office of Education (Glenn),,29,0,29,No,11-10116-0000000,Willows,County Office of Education (COE),Glenn,95988,,7.7,5.0,10.0,7.0,,,,,,,,,,,56.0,48.6,,,,,,,,,,,,,,,,,,,,13877432.0,0,10,,,,0,0.0,,13245961.0,23,,,,1,14,44,,2,,,40.0,9.2,372.0,41.0,9.0,9.0,2.0,1.0,128.0,0.0,16.0,3.0,204.0,2.4,2.4,0.5,0.3,34.4,0.0,4.3,0.8,54.8,46.0,12.4,,173.0,46.0,,,,,5.0,11.4,,82.6,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,,,,,0,redacted,redacted,redacted,redacted,200,redacted,145,redacted,,0,0,0,0,0,0,59,13.2,redacted,redacted,redacted,redacted,23,redacted,29,redacted,,0,370,redacted,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013
316,Gold Oak Union Elementary (El Dorado),,28,8,20,No,09-61879-0000000,Placerville,Elementary School District,El Dorado,95667,,23.1,0.0,18.0,0.0,1.0,0.0,0.0,12336.0,0.0,68296.0,50895.0,34288.0,62421.0,182.0,20.0,19.3,180.0,,,,,,,,,3390.0,1077.0,1682.0,276.0,1142,5069.0,422.0,1821.0,534,7408.0,3268961.0,1,8,711.0,42.0,0,0,7738.0,7847.0,3315363.0,9,627.0,4548.0,0,0,10,59,766.0,12,957.0,422.0,4.0,0.9,445.0,12.0,4.0,0.0,8.0,0.0,34.0,1.0,0.0,0.0,398.0,0.9,0.0,1.8,0.0,7.6,0.2,0.0,0.0,89.4,14.0,3.1,,164.0,36.9,,,,,2.0,66.7,,,,,,,,,,,,,,,,,0,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013
