,District Name,Expulsions (District),Suspensions (District),Suspensions (In School) (District),Suspensions (Out of School) (District),All Charter Schools (Y/N) (District),CDS Number (District),City (District),District Type (District),County Name (District),Zip (District),Grade Span (District),Per Pupil Ratio: Teacher (District),1st Year Teachers (District),Avg Years Teaching (District),2nd Year Teachers (District),Salary Change (District),TchrBnft-Max Annual-Cafe Plan $ Pd (District),TchrBnft-Max Annual-2Party Plan $ Pd (District),TchrBnft-Max Annual-Family Pln $ Pd (District),TchrBnft-Max Annual-Single Plan $ Pd (District),Teacher Highest Salary Offered (District),Teacher BA60 Step-10 Offered (District),Teacher Lowest Salary Offered (District),Teacher Salary-Avg (District),Teacher Service Days (District),Teachers-# (District),Teachers-FTE (District),Teaching Days (District),Students w/Disabilities (CAASPP-Math Levels 3 and 4) (District),Students w/Disabilities (CAASPP-ELA Levels 3 and 4) (District),Migrant Students (CAASPP-Math Levels 3 and 4) (District),Migrant Students (CAASPP-ELA Levels 3 and 4) (District),English Learners (CAASPP-Math Levels 3 and 4) (District),English Learners (CAASPP-ELA Levels 3 and 4) (District),Disadvantaged Students (CAASPP-Math Levels 3 and 4) (District),Disadvantaged Students (CAASPP-ELA Levels 3 and 4) (District),Gen Fund Exp by Object Code - 1000-1999 Certificated Salaries Per Student (District),Gen Fund Exp by Object Code - 2000-2999 Classified Salaries Per Student (District),Gen Fund Exp by Object Code - 3000-3999 Employee Benefits Per Student (District),Gen Fund Exp by Object Code - 4000-4999 Books & Supplies Per Student (District),Gen Fund Exp by Object Code - 5000-5999 Services & Other Op Exp Per Student (District),Gen Fund Rev by Object Code - 8010-8099 Rev Limit Sources/LCFF Per Student (District),Gen Fund Rev by Object Code - 8100-8299 Federal Revenue Per Student (District),Gen Fund Rev by Object Code - 8300-8599 Other State Revenue Per Student (District),Gen Fund Rev by Object Code - 8600-8799 Other Local Revenue Per Student (District),Current Exp of Educ per ADA (Ed Code 41372) (District),Total Gen Fund Expenditures (District),Gen Fund Exp by Activity - 4000-4999 Ancillary Services Exp % (District),Gen Fund Exp by Activity - 3000-3999 Pupil Services Exp % (District),Gen Fund Exp by Activity - 2000-2999 Instruc-related Svcs Per Student # (District),Gen Fund Exp by Activity - 4000-4999 Ancillary Services Per Student # (District),Gen Fund Exp by Activity - 5000-5999 Community Services Per Student # (District),Gen Fund Exp by Activity - 6000-6999 Enterprise Exp % (District),Total Gen Fund Expenditures Per Student (District),Total Gen Fund Revenues Per Student (District),Total Gen Fund Revenues (District),Gen Fund Exp by Activity - 2000-2999 Instruc-related Svcs Exp % (District),Gen Fund Exp by Activity - 3000-3999 Pupil Services Per Student # (District),Gen Fund Exp by Activity - 1000-1999 Instruction Per Student # (District),Gen Fund Exp by Activity - 6000-6999 Enterprise Per Student # (District),Gen Fund Exp by Activity - 5000-5999 Community Services Exp % (District),Gen Fund Exp by Activity - 7000-7999 General Administration Exp % (District),Gen Fund Exp by Activity - 1000-1999 Instruction Exp % (District),Gen Fund Exp by Activity - 7000-7999 General Administration Per Student # (District),Gen Fund Exp by Activity - 8000-8999 Plant Services Exp % (District),Gen Fund Exp by Activity - 8000-8999 Plant Services Per Student # (District),Average Daily Attendance (ADA) (District),English Learners # (District),English Learners % (District),Enrollment (District),Ethnic Diversity Index (District),American Indian or Alaska Native # (District),Asian # (District),Black or African American # (District),Filipino # (District),Hispanic or Latino # (District),Native Hawaiian or Pac Islander # (District),Two or More Races # (District),None Reported # (District),White # (District),American Indian or Alaska Native % (District),Asian % (District),Black or African American % (District),Filipino % (District),Hispanic or Latino % (District),Native Hawaiian or Pac Islander % (District),Two or More Races % (District),None Reported % (District),White % (District),Fluent English Proficient (FEP) # (District),Fluent English Proficient (FEP) % (District),Foster Youth # (District),Free/Reduced Meals # (District),Free/Reduced Meals % (District),FRPM/EL/Foster Undupl # (District),FRPM/EL/Foster Undupl % (District),Homeless # (District),Migrant # (District),Redesignated FEP (RFEP) # (District),Redesignated FEP (RFEP) % (District),Special Education # (District),Cohort Graduates % (District),Grads Mtg UC/CSU # (District),Black or African American # (UC/CSU) (District),American Indian or Alaska Native # (UC/CSU) (District),Asian # (UC/CSU) (District),Filipino # (UC/CSU) (District),Hispanic or Latino # (UC/CSU) (District),Native Hawaiian or Pacific Islander # (UC/CSU) (District),White # (UC/CSU) (District),Two or More Races # (UC/CSU) (District),None Reported # (UC/CSU) (District),ACT Avg Results-English # (District),ACT Avg Results-Math # (District),ACT Avg Results-Reading # (District),ACT Avg Results-Science # (District),ACT Test Takers # (District),American Indian or Alaska Native # (Cohort Grads) (District),Asian # (Cohort Grads) (District),Native Hawaiian or Pac Islander # (Cohort Grads) (District),Filipino # (Cohort Grads) (District),Hispanic or Latino # (Cohort Grads) (District),Black or African American # (Cohort Grads) (District),White # (Cohort Grads) (District),Two or More Races # (Cohort Grads) (District),None Reported # (Cohort Grads) (District),Advanced Placement (AP) Test Taking # (District),AP Score-1 (District),AP Score-2 (District),AP Score-3 (District),AP Score-4 (District),AP Score-5 (District),Cohort Dropouts # (District),Cohort Dropouts % (District),American Indian or Alaska Native # (Cohort Dropouts) (District),Asian # (Cohort Dropouts) (District),Native Hawaiian or Pac Islander # (Cohort Dropouts) (District),Filipino # (Cohort Dropouts) (District),Hispanic or Latino # (Cohort Dropouts) (District),Black or African American # (Cohort Dropouts) (District),White # (Cohort Dropouts) (District),Two or More Races # (Cohort Dropouts) (District),None Reported # (Cohort Dropouts) (District),SAT Test Takers # (District),Cohort Graduates # (District),Grads Mtg UC/CSU % (District),SAT Avg Results-Mathematics # (District),SAT Avg Results-Reading # (District),SAT Avg Results-Writing # (District),CAASPP-Math Standard Exceeded (Level 4) (District),CAASPP-Math Standard Met (Level 3) (District),CAASPP-Math Standard Nearly Met (Level 2) (District),CAASPP-Math Standard Not Met (Level 1) (District),CAASPP-Math Standard Exceeded or Met (Levels 3 and 4) (District),American Indian or Alaska Native (CAASPP-Math Levels 3 and 4) (District),Asian (CAASPP-Math Levels 3 and 4) (District),Black or African American (CAASPP-Math Levels 3 and 4) (District),Filipino (CAASPP-Math Levels 3 and 4) (District),Hispanic or Latino (CAASPP-Math Levels 3 and 4) (District),Native Hawaiian or Pac Islandr (CAASPP-Math Levels 3 and 4) (District),Two or More Races (CAASPP-Math Levels 3 and 4) (District),White (CAASPP-Math Levels 3 and 4) (District),Males (CAASPP-Math Levels 3 and 4) (District),Females (CAASPP-Math Levels 3 and 4) (District),CAASPP-ELA Standard Exceeded or Met (Levels 3 and 4) (District),CAASPP-ELA Standard Exceeded (Level 4) (District),CAASPP-ELA Standard Met (Level 3) (District),CAASPP-ELA Standard Nearly Met (Level 2) (District),CAASPP-ELA Standard Not Met (Level 1) (District),American Indian or Alaska Native (CAASPP-ELA Levels 3 and 4) (District),Asian (CAASPP-ELA Levels 3 and 4) (District),Black or African American (CAASPP-ELA Levels 3 and 4) (District),Filipino (CAASPP-ELA Levels 3 and 4) (District),Hispanic or Latino (CAASPP-ELA Levels 3 and 4) (District),Native Hawaiian or Pac Islandr (CAASPP-ELA Levels 3 and 4) (District),Two or More Races (CAASPP-ELA Levels 3 and 4) (District),White (CAASPP-ELA Levels 3 and 4) (District),Males (CAASPP-ELA Levels 3 and 4) (District),Females (CAASPP-ELA Levels 3 and 4) (District),Year
138,Cascade Union Elementary (Shasta),redacted,246,2,244,No,45-69914-0000000,Anderson,Elementary School District,Shasta,96007,K-08,20.0,2.0,15.0,2.0,3.0,0.0,11326.0,11326.0,11326.0,72116.0,52783.0,39408.0,58661.0,184.0,62.0,61.5,178.0,,,,,,,,,4222.0,1487.0,1935.0,650.0,1464,7386.0,1093,687.0,1011.0,9463.0,11508923.0,0,7,783.0,46.0,145.0,0,9991.0,10177.0,11722825.0,8,732.0,6181.0,0,1,8,62,848.0,12,1150.0,1152.0,139.0,11.3,1228.0,39.0,92.0,38.0,28.0,13.0,261.0,3.0,14.0,4.0,775.0,7.5,3.1,2.3,1.1,21.3,0.2,1.1,0.3,63.1,13.0,1.1,22,1076.0,87.6,1088.0,88.6,,,10.0,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-2014
139,Castaic Union (Los Angeles),,102,18,84,No,19-64345-0000000,Valencia,Elementary School District,Los Angeles,91355,P-08,19.1,4.0,11.0,6.0,2.7,8100.0,0.0,0.0,0.0,78313.0,63776.0,39352.0,71595.0,186.0,144.0,139.1,180.0,,,,,,,,,5110.0,1426.0,1472.0,261.0,869,6868.0,193,1069.0,226.0,9093.0,23630396.0,0,7,762.0,0.0,0.0,0,9233.0,8356.0,21386646.0,8,627.0,6046.0,0,0,9,65,801.0,9,854.0,2559.0,283.0,10.7,2651.0,46.0,2.0,113.0,61.0,80.0,1042.0,3.0,109.0,0.0,1241.0,0.1,4.3,2.3,3.0,39.3,0.1,4.1,0.0,46.8,174.0,6.6,redacted,767.0,28.9,812.0,30.6,,,20.0,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-2014
140,Castle Rock Union Elementary (Shasta),,,,,No,45-69922-0000000,Castella,Elementary School District,Shasta,96017,K-08,17.5,2.0,2.0,0.0,,,,,,,,,,,4.0,4.0,,,,,,,,,,4646.0,1697.0,2076.0,552.0,1984,10105.0,587,663.0,677.0,11332.0,723573.0,0,16,1671.0,56.0,109.0,0,11586.0,12032.0,751371.0,14,1885.0,5614.0,0,1,12,48,1354.0,8,898.0,62.0,,,70.0,34.0,2.0,0.0,3.0,0.0,13.0,0.0,4.0,0.0,48.0,2.9,0.0,4.3,0.0,18.6,0.0,5.7,0.0,68.6,0.0,0.0,redacted,56.0,80.0,56.0,80.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-2014
141,Castro Valley Unified (Alameda),5,559,218,341,No,01-61150-0000000,Castro Valley,Unified School District,Alameda,94546,P-12,22.9,22.0,11.0,19.0,3.0,0.0,6000.0,6000.0,6000.0,90557.0,70635.0,45686.0,71745.0,185.0,435.0,406.0,180.0,,,,,,,,,4280.0,1263.0,1282.0,343.0,945,6321.0,273,1252.0,404.0,8005.0,75494576.0,1,9,998.0,85.0,28.0,0,8343.0,8250.0,74650787.0,12,714.0,5027.0,0,0,7,60,566.0,9,786.0,9049.0,917.0,9.8,9317.0,66.0,29.0,2219.0,599.0,303.0,2181.0,51.0,941.0,61.0,2933.0,0.3,23.8,6.4,3.3,23.4,0.6,10.1,0.7,31.5,1625.0,17.4,13,1969.0,21.1,2488.0,26.7,,,170.0,19.4,,95.2,418,24,redacted,152,15,62,redacted,125,38,redacted,,,,,,redacted,189,redacted,21,189,58,250,76,redacted,458.0,39,124,214,247,256,21,2.5,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,456.0,793,53,570,533,529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-2014
142,Cayucos Elementary (San Luis Obispo),,,,,No,40-68726-0000000,Cayucos,Elementary School District,San Luis Obispo,93430,K-08,14.1,0.0,10.0,2.0,0.0,9276.0,0.0,0.0,0.0,82933.0,64069.0,40600.0,71208.0,184.0,18.0,15.1,180.0,,,,,,,,,5502.0,1957.0,2486.0,880.0,1981,11305.0,911,678.0,1006.0,12742.0,2669039.0,1,5,1024.0,83.0,181.0,0,13050.0,13899.0,2842845.0,8,638.0,8119.0,0,1,12,62,1615.0,9,1123.0,205.0,6.0,2.8,213.0,24.0,0.0,11.0,1.0,0.0,32.0,0.0,0.0,13.0,156.0,0.0,5.2,0.5,0.0,15.0,0.0,0.0,6.1,73.2,14.0,6.6,redacted,75.0,35.2,76.0,35.7,,,1.0,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-2014
143,Center Joint Unified (Sacramento),redacted,732,286,446,No,34-73973-0000000,Antelope,Unified School District,Sacramento,95843,K-12,23.1,6.0,14.0,4.0,1.5,0.0,10129.0,14470.0,7461.0,78953.0,61765.0,37486.0,71155.0,183.0,205.0,200.4,180.0,,,,,,,,,4067.0,1437.0,1590.0,405.0,951,6667.0,606,613.0,489.0,8418.0,36329464.0,1,7,859.0,47.0,0.0,0,8526.0,8374.0,35685683.0,10,588.0,5331.0,0,0,7,63,555.0,12,1027.0,4261.0,686.0,14.8,4637.0,53.0,48.0,314.0,481.0,130.0,1084.0,58.0,224.0,57.0,2241.0,1.0,6.8,10.4,2.8,23.4,1.3,4.8,1.2,48.3,664.0,14.3,24,2845.0,61.4,2895.0,64.5,,,94.0,14.0,,90.6,64,redacted,redacted,redacted,redacted,13,redacted,27,redacted,redacted,,,,,,redacted,20,redacted,21,92,51,162,redacted,,117.0,21,91,70,33,23,25,6.3,redacted,redacted,redacted,redacted,redacted,redacted,16,redacted,,133.0,357,17.5,503,486,467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-2014
144,Centinela Valley Union High (Los Angeles),,443,1,442,No,19-64352-0000000,Lawndale,High School District,Los Angeles,90260,09-Adult,20.6,30.0,8.0,21.0,,,,,,,,,,,314.0,324.1,,,,,,,,,,5059.0,1842.0,1943.0,519.0,2000,9209.0,774,1138.0,1013.0,11103.0,71490715.0,1,8,1219.0,102.0,0.0,0,11831.0,12134.0,73318518.0,10,981.0,6468.0,0,0,10,55,1235.0,12,1366.0,6043.0,957.0,14.4,6661.0,28.0,12.0,171.0,1113.0,58.0,4853.0,54.0,144.0,107.0,149.0,0.2,2.6,16.7,0.9,72.9,0.8,2.2,1.6,2.2,3081.0,46.3,52,6034.0,90.6,6115.0,91.5,,,106.0,8.5,,70.7,422,67,redacted,25,redacted,299,redacted,redacted,11,redacted,,,,,,redacted,39,13,12,931,208,31,23,redacted,1221.0,1046,522,271,175,59,301,16.9,redacted,redacted,redacted,redacted,226,45,14,redacted,redacted,644.0,1263,30.9,417,418,420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-2014
145,Central Elementary (San Bernardino),,73,2,71,No,36-67645-0000000,Rancho Cucamonga,Elementary School District,San Bernardino,91730,K-08,25.2,5.0,15.0,5.0,3.0,0.0,9690.0,9690.0,9690.0,85020.0,66084.0,37392.0,72167.0,185.0,189.0,186.7,180.0,,,,,,,,,3762.0,1180.0,1453.0,320.0,757,6288.0,298,423.0,488.0,7090.0,34562792.0,0,5,735.0,3.0,278.0,0,7556.0,7497.0,34291498.0,10,409.0,4820.0,0,4,6,64,487.0,10,731.0,4574.0,619.0,13.1,4708.0,48.0,10.0,211.0,494.0,112.0,2412.0,27.0,96.0,0.0,1346.0,0.2,4.5,10.5,2.4,51.2,0.6,2.0,0.0,28.6,343.0,7.3,15,2700.0,57.3,2843.0,60.5,,,94.0,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-2014
146,Central Unified (Fresno),76,1636,588,1048,No,10-73965-0000000,Fresno,Unified School District,Fresno,93722,K-Adult,23.9,28.0,10.0,25.0,1.0,0.0,0.0,11689.0,0.0,77315.0,59357.0,41118.0,64655.0,182.0,667.0,648.6,180.0,,,,,,,,,3653.0,1151.0,1598.0,482.0,814,6579.0,479,507.0,508.0,7549.0,128827787.0,1,10,819.0,79.0,21.0,0,8721.0,8073.0,119255656.0,9,840.0,4431.0,0,0,6,51,484.0,20,1762.0,14772.0,1989.0,12.8,15490.0,47.0,97.0,1964.0,1552.0,173.0,8622.0,38.0,200.0,63.0,2781.0,0.6,12.7,10.0,1.1,55.7,0.3,1.3,0.4,18.0,2576.0,16.6,154,10784.0,69.6,11048.0,71.4,,,388.0,20.0,,81.3,352,18,redacted,86,redacted,125,redacted,107,redacted,redacted,,,,,,redacted,145,redacted,15,427,76,215,redacted,redacted,367.0,178,221,202,111,32,116,10.5,redacted,14,redacted,redacted,62,15,21,redacted,redacted,380.0,895,37,445,451,445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-2014
147,Central Union Elementary (Kings),redacted,120,0,120,No,16-63883-0000000,Lemoore,Elementary School District,Kings,93245,P-08,19.5,3.0,14.0,0.0,2.2,0.0,0.0,12105.0,0.0,89301.0,72088.0,46015.0,76400.0,183.0,94.0,93.5,180.0,,,,,,,,,5460.0,1788.0,2171.0,648.0,1031,6529.0,3880,533.0,491.0,10797.0,19506789.0,0,4,1542.0,0.0,34.0,0,11239.0,11432.0,19842745.0,14,454.0,7130.0,0,0,8,63,878.0,10,1147.0,1736.0,218.0,12.0,1820.0,56.0,179.0,31.0,116.0,67.0,611.0,6.0,39.0,145.0,626.0,9.8,1.7,6.4,3.7,33.6,0.3,2.1,8.0,34.4,103.0,5.7,redacted,1011.0,55.5,1031.0,56.7,,,15.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-2014
148,Central Union High (Imperial),redacted,312,0,312,No,13-63115-0000000,El Centro,High School District,Imperial,92243,09-Adult,22.2,17.0,9.0,13.0,0.0,0.0,7537.0,7537.0,7537.0,97454.0,71390.0,42325.0,72025.0,187.0,188.0,183.3,180.0,,,,,,,,,4944.0,1458.0,1489.0,638.0,825,7926.0,688,714.0,549.0,9151.0,37885070.0,2,9,1201.0,188.0,10.0,0,9873.0,9878.0,37904594.0,12,863.0,5333.0,0,0,7,54,693.0,12,1232.0,3837.0,957.0,23.5,4067.0,9.0,18.0,57.0,50.0,2.0,3729.0,6.0,4.0,7.0,194.0,0.4,1.4,1.2,0.1,91.7,0.2,0.1,0.2,4.8,1973.0,48.5,15,2975.0,73.1,3055.0,75.2,,,235.0,22.1,,84.0,225,redacted,redacted,redacted,redacted,189,redacted,23,redacted,redacted,,,,,,redacted,12,redacted,,739,redacted,41,redacted,,437.0,193,255,227,113,55,54,5.6,redacted,redacted,redacted,,47,redacted,redacted,redacted,,305.0,807,26.2,486,478,469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-2014
149,Centralia Elementary (Orange),,16,2,14,No,30-66472-0000000,Buena Park,Elementary School District,Orange,90620,K-06,24.8,5.0,15.0,0.0,3.0,0.0,15352.0,20245.0,7572.0,97740.0,79012.0,41860.0,82274.0,186.0,187.0,180.5,180.0,,,,,,,,,4363.0,1604.0,1505.0,291.0,519,6293.0,481,1083.0,426.0,8205.0,36865404.0,0,10,513.0,0.0,0.0,0,8414.0,8283.0,36291358.0,6,806.0,5424.0,0,0,7,64,626.0,11,889.0,4381.0,1581.0,35.3,4480.0,50.0,10.0,676.0,129.0,361.0,2420.0,39.0,156.0,4.0,685.0,0.2,15.1,2.9,8.1,54.0,0.9,3.5,0.1,15.3,358.0,8.0,13,2817.0,62.9,3104.0,69.2,,,226.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-2014
150,Ceres Unified (Stanislaus),20,3704,2487,1217,No,50-71043-0000000,Ceres,Unified School District,Stanislaus,95307,P-Adult,23.8,62.0,10.0,24.0,1.6,7560.0,0.0,0.0,0.0,88695.0,66044.0,44447.0,70190.0,185.0,566.0,556.2,180.0,,,,,,,,,4150.0,1502.0,1405.0,363.0,736,7037.0,553,589.0,767.0,7918.0,99255171.0,0,7,1330.0,33.0,0.0,0,8485.0,8946.0,104645533.0,16,627.0,4998.0,0,0,4,59,379.0,10,807.0,11697.0,4251.0,32.2,13220.0,30.0,86.0,669.0,243.0,71.0,9552.0,123.0,129.0,14.0,2333.0,0.7,5.1,1.8,0.5,72.3,0.9,1.0,0.1,17.7,3111.0,23.5,57,10638.0,80.5,10593.0,86.6,,,549.0,12.8,,86.8,306,redacted,redacted,30,redacted,209,redacted,55,redacted,redacted,,,,,,redacted,45,11,redacted,581,13,210,redacted,redacted,573.0,331,253,207,122,35,93,9.2,redacted,redacted,redacted,redacted,60,redacted,23,redacted,redacted,351.0,876,34.7,446,442,443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-2014
151,Chaffey Joint Union High (San Bernardino),149,1665,52,1613,No,36-67652-0000000,Ontario,High School District,San Bernardino,91762,09-Adult,26.0,49.0,13.0,7.0,2.5,0.0,12359.0,17488.0,6179.0,100398.0,77099.0,42362.0,83285.0,182.0,968.0,953.2,180.0,,,,,,,,,4365.0,1358.0,2060.0,308.0,752,7512.0,414,510.0,605.0,8490.0,214206914.0,1,10,780.0,88.0,12.0,0,9192.0,9042.0,210708089.0,8,874.0,5766.0,2,0,4,63,326.0,11,1025.0,23304.0,2502.0,10.1,24747.0,39.0,85.0,1157.0,2089.0,486.0,15687.0,113.0,383.0,180.0,4567.0,0.3,4.7,8.4,2.0,63.4,0.5,1.6,0.7,18.5,7155.0,28.9,134,13885.0,56.1,14302.0,57.7,,,387.0,13.8,,85.8,2427,214,redacted,204,89,1312,redacted,554,35,redacted,,,,,,12,262,22,115,3140,469,1043,78,21,3536.0,907,1981,1902,1232,631,589,9.8,redacted,17,redacted,redacted,433,35,88,redacted,redacted,2838.0,5162,45.9,489,473,469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-2014
152,Charter Oak Unified (Los Angeles),,228,39,189,No,19-64378-0000000,Covina,Unified School District,Los Angeles,91724,K-12,26.7,4.0,14.0,6.0,2.0,0.0,15093.0,15093.0,15093.0,86928.0,71659.0,39265.0,78072.0,184.0,208.0,199.0,180.0,,,,,,,,,3975.0,1362.0,1840.0,290.0,1066,7017.0,397,710.0,881.0,8355.0,48313401.0,0,7,833.0,25.0,52.0,0,9334.0,9005.0,46612464.0,9,686.0,5233.0,0,1,7,56,608.0,11,1062.0,5176.0,413.0,7.8,5306.0,40.0,37.0,241.0,172.0,116.0,3272.0,26.0,176.0,0.0,1266.0,0.7,4.5,3.2,2.2,61.7,0.5,3.3,0.0,23.9,825.0,15.5,42,2962.0,55.8,3035.0,57.1,,,72.0,17.0,,94.9,213,redacted,redacted,16,redacted,114,redacted,54,redacted,redacted,,,,,,redacted,16,redacted,redacted,303,17,111,15,,120.0,37,37,27,23,13,20,3.9,redacted,redacted,redacted,redacted,12,redacted,redacted,redacted,,287.0,482,43.7,476,465,467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-2014
153,Chatom Union (Stanislaus),,50,7,43,No,50-71050-0000000,Turlock,Elementary School District,Stanislaus,95380,K-08,23.0,0.0,15.0,1.0,0.0,9175.0,0.0,0.0,0.0,85803.0,61951.0,36730.0,68768.0,183.0,30.0,28.2,180.0,,,,,,,,,3962.0,1456.0,1612.0,457.0,1309,7127.0,937,512.0,688.0,8380.0,5665692.0,0,6,967.0,25.0,0.0,0,9019.0,9265.0,5820214.0,11,505.0,5628.0,0,0,11,62,1015.0,8,709.0,628.0,357.0,55.0,649.0,29.0,0.0,0.0,2.0,0.0,441.0,0.0,3.0,3.0,200.0,0.0,0.0,0.3,0.0,68.0,0.0,0.5,0.5,30.8,66.0,10.2,redacted,515.0,79.4,532.0,82.0,,,13.0,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-2014
154,Chawanakee Unified (Madera),redacted,37,5,32,No,20-75606-0000000,North Fork,Unified School District,Madera,93643,K-12,20.3,9.0,6.0,0.0,0.0,0.0,9200.0,9200.0,9200.0,65380.0,56431.0,36349.0,53642.0,178.0,62.0,56.0,175.0,,,,,,,,,4011.0,1767.0,1632.0,643.0,1393,8722.0,518,592.0,927.0,9291.0,8861071.0,0,7,951.0,6.0,0.0,0,10598.0,10759.0,8995630.0,9,776.0,5370.0,0,0,9,51,983.0,12,1287.0,836.0,10.0,0.9,1139.0,37.0,72.0,7.0,9.0,0.0,215.0,3.0,85.0,1.0,747.0,6.3,0.6,0.8,0.0,18.9,0.3,7.5,0.1,65.6,16.0,1.4,redacted,532.0,46.7,462.0,52.2,,,0.0,0.0,,91.2,79,redacted,redacted,redacted,redacted,11,redacted,56,redacted,redacted,,,,,,redacted,,redacted,redacted,18,redacted,63,redacted,,46.0,36,21,17,9,1,redacted,4.4,redacted,,redacted,redacted,redacted,redacted,redacted,redacted,,45.0,104,56,489,499,484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-2014
155,Chicago Park Elementary (Nevada),,redacted,0,redacted,No,29-66316-0000000,Grass Valley,Elementary School District,Nevada,95945,K-08,17.9,1.0,9.0,0.0,0.0,0.0,7025.0,7025.0,7025.0,69846.0,51515.0,38028.0,54010.0,183.0,10.0,8.9,177.0,,,,,,,,,5238.0,1710.0,1565.0,297.0,1364,6696.0,358,906.0,3058.0,9932.0,1256093.0,0,6,1350.0,52.0,0.0,0,10642.0,11018.0,1300402.0,13,597.0,5651.0,0,0,14,53,1541.0,9,983.0,118.0,2.0,1.3,159.0,30.0,4.0,3.0,0.0,2.0,28.0,0.0,7.0,0.0,115.0,2.5,1.9,0.0,1.3,17.6,0.0,4.4,0.0,72.3,2.0,1.3,redacted,58.0,36.5,38.0,32.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-2014
156,Chico Unified (Butte),41,1260,773,487,No,04-61424-0000000,Chico,Unified School District,Butte,95928,P-12,21.1,30.0,13.0,31.0,0.0,0.0,0.0,13714.0,0.0,85671.0,53749.0,38541.0,62700.0,183.0,714.0,653.7,180.0,,,,,,,,,4335.0,1546.0,2301.0,330.0,647,6585.0,679,927.0,596.0,8897.0,104868657.0,0,10,795.0,45.0,2.0,0,9264.0,8788.0,99477588.0,9,905.0,6143.0,3,0,6,66,561.0,8,711.0,11320.0,1212.0,8.8,13817.0,39.0,233.0,758.0,426.0,86.0,3102.0,78.0,362.0,137.0,8635.0,1.7,5.5,3.1,0.6,22.5,0.6,2.6,1.0,62.5,950.0,6.9,85,6688.0,48.4,6044.0,50.9,,,142.0,10.8,,88.1,434,redacted,redacted,41,redacted,61,redacted,314,redacted,redacted,,,,,,redacted,73,redacted,redacted,182,37,674,redacted,redacted,634.0,101,198,322,247,132,82,7.2,redacted,redacted,redacted,redacted,26,redacted,35,redacted,redacted,367.0,998,41.9,545,535,517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-2014
157,Chino Valley Unified (San Bernardino),17,1924,634,1290,No,36-67678-0000000,Chino,Unified School District,San Bernardino,91710,K-Adult,25.5,63.0,15.0,33.0,3.0,0.0,7144.0,7144.0,7144.0,92400.0,73330.0,44129.0,78442.0,183.0,1221.0,1182.9,178.0,,,,,,,,,4024.0,1169.0,1356.0,240.0,818,6442.0,432,571.0,537.0,7484.0,219066861.0,1,7,936.0,110.0,30.0,1,7786.0,7980.0,224534182.0,12,554.0,4844.0,44,0,5,62,377.0,9,724.0,28136.0,4082.0,13.5,30206.0,45.0,34.0,3630.0,1025.0,1343.0,17259.0,67.0,712.0,2.0,6134.0,0.1,12.0,3.4,4.5,57.1,0.2,2.4,0.0,20.3,5343.0,17.7,217,13698.0,45.3,14360.0,49.4,,,627.0,14.5,,89.4,1072,33,redacted,189,77,418,redacted,316,28,redacted,,,,,,redacted,258,11,121,1222,89,601,52,,1800.0,554,824,949,706,458,164,6.2,redacted,redacted,redacted,redacted,118,17,18,redacted,,1328.0,2360,44.5,513,495,493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-2014
